mean_L,mean_a,mean_b,mean_C,mean_h,mean_gradL,mean_gabor_0,mean_gabor_1,mean_gabor_2,mean_gabor_3,mean_gabor_4,mean_gabor_5,mean_gabor_6,mean_gabor_7,mean_gabor_8,mean_gabor_9,mean_gabor_10,mean_gabor_11,mean_gabor_12,mean_gabor_13,mean_gabor_14,mean_gabor_15,mean_gabor_16,mean_gabor_17,std_L,std_a,std_b,std_C,std_h,std_gradL,std_gabor_0,std_gabor_1,std_gabor_2,std_gabor_3,std_gabor_4,std_gabor_5,std_gabor_6,std_gabor_7,std_gabor_8,std_gabor_9,std_gabor_10,std_gabor_11,std_gabor_12,std_gabor_13,std_gabor_14,std_gabor_15,std_gabor_16,std_gabor_17,superpixel,cluster,in_RBC
0.0,0.0,0.0,0.0,0.0,0.0,0.00070571713,0.0021852457,0.0019722206,0.0005996471,0.0006205805,0.00060514803,2.6440798e-08,0.0,0.0,2.6440798e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031592214,0.0015795844,0.0013854522,0.00038076323,0.00039939757,0.00043638673,1.2953294e-07,0.0,0.0,1.2953294e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0030828232,0.012222985,0.010254199,0.0019995463,0.0021936283,0.0036658482,5.5517616e-05,0.00015740588,0.00013397085,4.2812233e-05,3.0315026e-05,3.3149132e-05,4.0123425e-07,0.0,0.0,4.0069415e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001464387,0.006499481,0.005673109,0.0010818208,0.0021320567,0.0018788573,8.765951e-05,0.00035888344,0.0002925233,7.331297e-05,4.0508676e-05,4.6955312e-05,1.6601672e-06,0.0,0.0,1.657329e-06,0.0,0.0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0077483472,0.037269417,0.041039478,0.008481648,0.013035763,0.013574949,0.0017158041,0.009813385,0.011269436,0.0014295534,0.0012260019,0.0009726824,0.0002856749,0.0029335865,0.0030305418,0.00023941789,0.00020849203,0.0002207682,0.0,0.0,0.0,0.0,0.0,0.0,0.002118434,0.012948917,0.015477672,0.00454346,0.0089970175,0.005281111,0.0020143434,0.01220721,0.013643863,0.0016716346,0.0011512432,0.0010001876,0.00056672486,0.006618427,0.0068059955,0.00044407722,0.00034859864,0.00037895417,2,0,0
21.30206,2.822033,-1.0390314,3.038876,1.2856326,1.6113393,0.010543717,0.047409132,0.08022795,0.04735867,0.03971028,0.01929642,0.014670657,0.037508324,0.07782062,0.033799153,0.02843388,0.01225497,0.01884741,0.034952376,0.06716974,0.030028958,0.019946797,0.014146854,38.616196,5.207493,2.2059894,5.6385326,2.443475,1.7006983,0.0054313308,0.016289324,0.012801696,0.02255904,0.01986791,0.006669323,0.0076038768,0.019343702,0.026405096,0.037714265,0.02390507,0.0066650356,0.013809025,0.023421096,0.036181577,0.038858194,0.026269084,0.012258101,3,2,0
75.201614,11.201595,-4.9080405,12.238934,4.954944,1.0549183,0.0091626905,0.016974228,0.04401711,0.07533763,0.049166188,0.01956854,0.018958267,0.015193546,0.041818887,0.058602646,0.056743745,0.018285004,0.022437114,0.020386226,0.02965854,0.044211745,0.049162164,0.021130936,32.31274,4.9896026,2.1557205,5.414455,2.1269712,1.3888843,0.0044208695,0.0036992503,0.011591392,0.01048357,0.022655873,0.00272487,0.00996972,0.008194549,0.018910289,0.02912253,0.029667538,0.008230348,0.015637284,0.013613337,0.025833273,0.036838863,0.03821274,0.013477344,4,2,0
14.6049385,1.7299685,-0.8333127,1.9209285,0.97259605,1.1616883,0.0039281864,0.013939074,0.051907063,0.05821371,0.0932833,0.025774082,0.00490768,0.006331068,0.018229,0.028833939,0.08154526,0.018803904,0.0061609684,0.009176804,0.009438063,0.022820069,0.06655415,0.01456286,32.659824,3.8809373,1.8793727,4.3117228,2.1748216,1.4856863,0.00087978056,0.003083981,0.016166683,0.019035151,0.010240842,0.0042537814,0.004677591,0.004200677,0.016567135,0.01590491,0.025420094,0.007442197,0.0062847715,0.0062272893,0.011163103,0.01315498,0.035406623,0.009386914,5,2,0
6.1446347,0.7421929,-0.4243995,0.8552504,0.40222797,0.55014825,0.003175517,0.006701167,0.020819526,0.01758908,0.07693574,0.03126314,0.0027336427,0.0038430288,0.0035299417,0.009523903,0.049058825,0.017206065,0.008498711,0.008395827,0.008638888,0.0065564117,0.032408167,0.011564504,22.43937,2.7136378,1.5587322,3.1293752,1.4687455,1.2410362,0.0014113632,0.0035694886,0.012596545,0.0064685857,0.018927908,0.009441649,0.00247971,0.0021897727,0.0021314302,0.0070254453,0.035963606,0.012900197,0.009402858,0.00931876,0.009806367,0.009101255,0.038100623,0.013845954,6,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.004087647,0.0033811089,0.011217327,0.0092751,0.03032613,0.018353514,0.00031503986,0.00042776126,0.00037483516,0.0006708904,0.0026991281,0.0012906144,5.2039955e-05,4.630373e-05,4.8065504e-05,5.0020855e-05,9.376355e-05,4.704369e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0020674744,0.002345455,0.005993077,0.0025546483,0.010648933,0.007278516,0.00039406723,0.0005278307,0.00042903493,0.0007597714,0.0036638747,0.001523086,0.00013543488,0.0001395288,0.00013809976,0.000115065726,0.00030588583,0.00011942975,7,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00323813,0.0015023297,0.0029032913,0.0034266596,0.009266692,0.008841505,2.9494018e-05,2.0630581e-05,2.0362279e-05,3.375909e-05,7.42973e-05,6.9844675e-05,5.6927753e-08,0.0,0.0,5.6927753e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014384583,0.000793839,0.001580068,0.0016424663,0.004589999,0.004607843,4.5869943e-05,2.9781688e-05,2.9276036e-05,5.2958592e-05,0.00016813542,0.0001544692,2.7888785e-07,0.0,0.0,2.7888785e-07,0.0,0.0,8,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0010811752,0.0006392923,0.00061202294,0.00051095005,0.0016642989,0.0021198597,1.2721635e-07,0.0,0.0,1.12661446e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050191453,0.00026517018,0.00035552317,0.0004075882,0.0011468994,0.001580269,5.081703e-07,0.0,0.0,4.3942555e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0
