mean_L,mean_a,mean_b,mean_C,mean_h,mean_gradL,mean_gabor_0,mean_gabor_1,mean_gabor_2,mean_gabor_3,mean_gabor_4,mean_gabor_5,mean_gabor_6,mean_gabor_7,mean_gabor_8,mean_gabor_9,mean_gabor_10,mean_gabor_11,mean_gabor_12,mean_gabor_13,mean_gabor_14,mean_gabor_15,mean_gabor_16,mean_gabor_17,std_L,std_a,std_b,std_C,std_h,std_gradL,std_gabor_0,std_gabor_1,std_gabor_2,std_gabor_3,std_gabor_4,std_gabor_5,std_gabor_6,std_gabor_7,std_gabor_8,std_gabor_9,std_gabor_10,std_gabor_11,std_gabor_12,std_gabor_13,std_gabor_14,std_gabor_15,std_gabor_16,std_gabor_17,superpixel,cluster,in_RBC
0.0,0.0,0.0,0.0,0.0,0.359042,0.041170813,0.03405976,0.068974964,0.071715154,0.049843017,0.021516241,0.01096304,0.038039375,0.05975584,0.019146236,0.023067255,0.014055065,0.009300486,0.028023446,0.040022805,0.012749392,0.010448179,0.009275489,0.0,0.0,0.0,0.0,0.0,0.84720916,0.0092428485,0.011634175,0.011929971,0.018598776,0.010451012,0.010989419,0.0071780225,0.020152561,0.023440922,0.022279518,0.018196037,0.012375008,0.008588198,0.021852667,0.026611745,0.013396153,0.0096322475,0.009649867,0,2,0
30.906525,6.4503326,0.12895837,6.552924,1.1887997,3.1138208,0.0137964655,0.029379912,0.08094088,0.10696114,0.057175007,0.01274434,0.021684602,0.022730973,0.08826217,0.0955119,0.033824358,0.013491558,0.030899532,0.027028289,0.08458723,0.06839074,0.031887054,0.02425725,39.93574,8.346089,1.8687131,8.47537,2.3775697,1.1898686,0.010693931,0.007933509,0.009167201,0.013264601,0.0059221825,0.0024317657,0.009097657,0.01456302,0.014566105,0.04420105,0.014359577,0.008032336,0.008523155,0.009526361,0.016867893,0.023563705,0.015709475,0.0072642327,1,2,0
47.908195,9.161955,1.9031346,9.357529,0.115204975,2.227151,0.013903363,0.015273033,0.047504053,0.09077751,0.041530192,0.014080749,0.020954693,0.023671346,0.06444518,0.16658752,0.059144057,0.022696922,0.025599461,0.021971324,0.07323444,0.1706928,0.06925355,0.022118445,42.251057,8.080086,1.6784071,8.252565,0.101601236,1.8479176,0.0038515893,0.0024991056,0.0073469914,0.020860296,0.0055346284,0.0020037969,0.010217049,0.010545603,0.008554861,0.030165134,0.013636961,0.00953354,0.016401935,0.018726122,0.014531623,0.039625116,0.012027674,0.017993899,2,2,0
84.06904,16.653109,2.1675658,16.97115,1.3909384,0.19655024,0.01629738,0.018022299,0.03234796,0.03094111,0.025508815,0.016410742,0.016224701,0.01915931,0.028108025,0.039836485,0.025875742,0.018313464,0.014330568,0.014475326,0.01500074,0.025289813,0.01731865,0.014015442,2.2021883,0.7303719,2.431569,0.6710846,2.3722591,0.30447719,0.0019076352,0.0020520238,0.0044010957,0.0128634,0.0046790554,0.0018542527,0.009193468,0.010993198,0.017085364,0.025623122,0.015859263,0.008923377,0.012427214,0.012640444,0.016274486,0.021891838,0.01651791,0.012694048,3,2,0
82.76149,17.086763,0.7238219,17.369608,2.799467,0.13775478,0.008618684,0.009771404,0.019833012,0.00494564,0.01655963,0.0112060495,0.0019438617,0.0030322457,0.004151741,0.005901892,0.002998203,0.0021246066,0.002013105,0.00261526,0.0040344037,0.005550392,0.0028052374,0.002451361,2.7311447,0.90580416,3.0156224,0.83227634,2.9420662,0.12021299,0.0018857276,0.0020241756,0.0027329011,0.002551438,0.003322529,0.0022170763,0.001221186,0.0010882672,0.0018656666,0.0014509618,0.0019403443,0.00080429134,0.00077768177,0.0010896429,0.001647362,0.001726691,0.001246311,0.0009989339,4,0,0
82.4174,17.200884,0.3438892,17.474464,3.1701326,0.12928176,0.007890312,0.01111748,0.018067477,0.0044744336,0.018317983,0.007985386,0.0027957018,0.0021533086,0.004185458,0.006745536,0.0033378238,0.003124254,0.0015955431,0.0023572503,0.0025204532,0.0069078226,0.0025776732,0.0023372471,2.7527356,0.9129649,3.0394614,0.8388558,2.9653237,0.12928176,0.001487797,0.0019626166,0.0025653164,0.0023219301,0.0033415514,0.00185469,0.00082334474,0.0006167116,0.002494242,0.0017948921,0.0021224776,0.0009470698,4.9038597e-05,0.00017102477,0.0009677197,0.0018123017,0.0010143784,0.00012397121,5,0,0
82.4174,17.200886,0.3438892,17.474464,3.1701326,0.1984418,0.013699688,0.01528265,0.02714966,0.029048482,0.031699162,0.0146885365,0.016641906,0.018706022,0.025915306,0.02703161,0.02718252,0.017298443,0.013645441,0.013372604,0.015460163,0.022415565,0.015838347,0.013445009,2.7527356,0.9129648,3.0394614,0.8388558,2.965324,0.28309786,0.0014474535,0.0012476607,0.0046790047,0.012195209,0.0049049323,0.0021417146,0.009410452,0.009620593,0.014520696,0.022065701,0.016237983,0.010812463,0.013177979,0.0129226325,0.014733096,0.019991899,0.017313525,0.012739232,6,2,0
45.42407,8.686891,1.8044535,8.872324,0.10923138,2.208852,0.011433941,0.008745382,0.043206584,0.09985171,0.047677796,0.008497504,0.026082892,0.028410433,0.059421025,0.15905076,0.06673113,0.028535204,0.03158465,0.023046013,0.07090931,0.16123834,0.07874061,0.022575887,42.49033,8.125844,1.6879117,8.2993,0.102176614,1.738039,0.0018505581,0.003108357,0.004059685,0.026435874,0.004463668,0.0037450471,0.006865755,0.0072927345,0.01424512,0.032116093,0.0069921846,0.0076508634,0.013849612,0.017353788,0.010253963,0.037908997,0.012776319,0.018651102,7,2,0
24.72681,4.7287507,0.982263,4.8296924,0.059460633,2.3855443,0.0038369237,0.00402643,0.057748314,0.14711732,0.075062744,0.0074513922,0.025208386,0.017238317,0.02891377,0.09144313,0.07401171,0.010096022,0.024054745,0.023694677,0.037757155,0.076063156,0.061553158,0.024193037,38.659676,7.393271,1.5357406,7.551089,0.09296504,1.8801559,0.0018634689,0.0017243896,0.0077799344,0.010925432,0.009787626,0.0012404002,0.007192819,0.004642535,0.01807635,0.037498843,0.011809942,0.005685755,0.008067064,0.009438334,0.009517782,0.02094107,0.019748898,0.007740495,8,2,0
13.307833,2.5449877,0.5286485,2.5993137,0.032001384,1.4438689,0.0031155774,0.0051171314,0.043008186,0.08385367,0.091656856,0.0103982845,0.0034964068,0.0032899235,0.00851961,0.058030665,0.07260274,0.009610946,0.022526026,0.02535354,0.017771458,0.042319916,0.058098286,0.010218556,30.92461,5.914017,1.2284681,6.0402594,0.0743645,1.8648707,0.000799877,0.001256464,0.016802475,0.021396102,0.0104211895,0.0013084004,0.0031530252,0.002281603,0.005364762,0.016745767,0.025924698,0.004228963,0.012046737,0.013882958,0.010357879,0.025703732,0.034802932,0.008294293,9,2,0
