mean_L,mean_a,mean_b,mean_C,mean_h,mean_gradL,mean_gabor_0,mean_gabor_1,mean_gabor_2,mean_gabor_3,mean_gabor_4,mean_gabor_5,mean_gabor_6,mean_gabor_7,mean_gabor_8,mean_gabor_9,mean_gabor_10,mean_gabor_11,mean_gabor_12,mean_gabor_13,mean_gabor_14,mean_gabor_15,mean_gabor_16,mean_gabor_17,std_L,std_a,std_b,std_C,std_h,std_gradL,std_gabor_0,std_gabor_1,std_gabor_2,std_gabor_3,std_gabor_4,std_gabor_5,std_gabor_6,std_gabor_7,std_gabor_8,std_gabor_9,std_gabor_10,std_gabor_11,std_gabor_12,std_gabor_13,std_gabor_14,std_gabor_15,std_gabor_16,std_gabor_17,superpixel,cluster,in_RBC
0.0,0.0,0.0,0.0,0.0,0.0,2.0633895e-05,1.5042751e-05,1.7380931e-05,5.6800767e-05,1.44731675e-05,1.2398279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7352157e-05,2.917401e-05,3.5517118e-05,6.86919e-05,2.750165e-05,2.213962e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,4.170372e-05,0.00011492717,0.00016986298,0.00025417455,9.65589e-05,5.9598737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2184573e-05,0.00013064788,0.00022282709,0.0002335981,0.000100303565,4.9032922e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,6.629759e-05,0.00036291452,0.0007162158,0.00078748976,0.0002954953,0.00011802587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3422579e-05,0.0003063975,0.00075143506,0.0005688144,0.00020427567,6.0182312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00025520456,0.00072857196,0.0019918769,0.0019871085,0.0006679073,0.00023268905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012496214,0.0005126545,0.0017579604,0.0011367475,0.000349481,0.00010373124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00057402835,0.00088323525,0.0041886168,0.0040790117,0.0011935368,0.0005706702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023905771,0.0006170581,0.0031190605,0.0018650464,0.0005792823,0.00023464145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00061198475,0.0007603909,0.007836861,0.0064323833,0.0018517924,0.00086885307,1.0578948e-06,3.0562663e-07,3.0562663e-07,2.0159885e-06,3.0562666e-07,3.0562666e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002618649,0.00048133187,0.0048026606,0.0024188766,0.0006967434,0.00024195806,2.3630478e-06,1.3321956e-06,1.3321956e-06,5.503751e-06,1.3321958e-06,1.3321958e-06,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00058212614,0.002389289,0.015011052,0.006995248,0.0024933168,0.00067328964,8.926926e-06,2.317521e-05,3.70087e-05,4.8383496e-05,1.9345094e-05,1.1810158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030920643,0.0011537609,0.0075842175,0.0029013625,0.00079568726,0.00026622007,1.1726617e-05,4.8062102e-05,8.853028e-05,8.720857e-05,3.6945552e-05,1.897711e-05,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00055638934,0.0060519297,0.028118923,0.006392514,0.004296136,0.0016138225,6.01469e-05,0.00019028244,0.0006492166,0.00030669128,0.0001282883,7.9165824e-05,1.4175009e-06,0.0,0.0,2.3849188e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031780184,0.0025887832,0.011646756,0.0036229822,0.0032996146,0.00057083496,7.586952e-05,0.00021629511,0.0010800938,0.00037064104,0.00016157104,0.00010079273,4.10103e-06,0.0,0.0,7.807086e-06,0.0,0.0,7,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0030847064,0.012451808,0.04897389,0.014342935,0.011740182,0.004639475,0.00064295967,0.0017642485,0.005598992,0.0013382925,0.00067237346,0.0006083279,0.000108311186,0.00016524775,0.00026784514,0.00012999224,0.000101808495,9.6046984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0009973195,0.003925022,0.015576867,0.0036911676,0.0076422077,0.0018048298,0.0007125155,0.0018460529,0.006188274,0.0013027501,0.00061633583,0.0006016603,0.00021930365,0.00036482458,0.0006214635,0.00023867543,0.0001930579,0.00018408324,8,0,0
13.622856,1.8960758,-0.78412235,2.0518167,0.88365793,0.90486276,0.003973836,0.023582958,0.09679233,0.024291739,0.01416069,0.0068501337,0.0028569598,0.014777509,0.06596191,0.020540709,0.004134378,0.0028847815,0.0043125884,0.010717554,0.049298633,0.01609351,0.003999789,0.0067132437,32.428883,4.5135627,1.8665845,4.8843007,2.1035266,1.5431215,0.001606303,0.006182518,0.024982518,0.008326764,0.013294337,0.002072457,0.0032884607,0.011358477,0.044666838,0.0137570985,0.0036226197,0.003112331,0.0062684244,0.012070307,0.048912656,0.016173646,0.0062074354,0.0074821985,9,2,0
