mean_L,mean_a,mean_b,mean_C,mean_h,mean_gradL,mean_gabor_0,mean_gabor_1,mean_gabor_2,mean_gabor_3,mean_gabor_4,mean_gabor_5,mean_gabor_6,mean_gabor_7,mean_gabor_8,mean_gabor_9,mean_gabor_10,mean_gabor_11,mean_gabor_12,mean_gabor_13,mean_gabor_14,mean_gabor_15,mean_gabor_16,mean_gabor_17,std_L,std_a,std_b,std_C,std_h,std_gradL,std_gabor_0,std_gabor_1,std_gabor_2,std_gabor_3,std_gabor_4,std_gabor_5,std_gabor_6,std_gabor_7,std_gabor_8,std_gabor_9,std_gabor_10,std_gabor_11,std_gabor_12,std_gabor_13,std_gabor_14,std_gabor_15,std_gabor_16,std_gabor_17,superpixel,cluster,in_RBC
0.0,0.0,0.0,0.0,0.0,0.0,0.00017321295,0.00012761167,9.487708e-05,4.075967e-05,5.2173404e-05,7.4564916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014123968,0.00018130492,0.00012106772,2.263984e-05,5.0462517e-05,8.610679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00081274967,0.001689199,0.0012066319,0.00027916377,0.0003907586,0.00047511607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029128525,0.0012001942,0.000731216,0.00019740389,0.00020420692,0.0001733014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0019085398,0.006941191,0.005284585,0.0016205016,0.001196338,0.0011068501,8.106103e-06,9.179557e-06,9.179557e-06,7.2772564e-06,5.4335155e-06,5.4335155e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00068814197,0.0035591016,0.0024699895,0.0007304141,0.0008895091,0.0008772202,1.4414695e-05,2.4436556e-05,2.4436556e-05,1.242559e-05,1.1845267e-05,1.1845267e-05,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.004465886,0.016360138,0.01612064,0.0056586796,0.0040038577,0.0031029573,4.7822286e-05,0.0005435493,0.00053943665,4.9194485e-05,6.0466748e-05,5.9778144e-05,2.1564342e-06,1.5564068e-06,1.5564068e-06,2.1564342e-06,1.5564068e-06,1.5564068e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0012582057,0.0068088504,0.0062077614,0.0018611473,0.002557622,0.0019130171,3.0257333e-05,0.00081973244,0.0008122011,3.2837965e-05,6.7096415e-05,6.7845314e-05,5.2102923e-06,6.7842197e-06,6.7842197e-06,5.2102923e-06,6.7842197e-06,6.7842197e-06,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.008307531,0.026382267,0.035538357,0.012749945,0.010621323,0.0068250326,0.0016579718,0.0054641566,0.006882499,0.0019852973,0.0011181429,0.00097170554,0.00017319142,0.0008113114,0.000857451,0.00018562132,0.0001786213,0.00017310737,0.0,0.0,0.0,0.0,0.0,0.0,0.0011061275,0.008874955,0.010876211,0.004493428,0.005089386,0.0029207726,0.0017107554,0.005521204,0.007071077,0.0020797634,0.0011936217,0.0010008757,0.00034882,0.0016608204,0.0017792893,0.00037382555,0.0003520248,0.0003288005,4,0,0
2.7262886,0.6544014,-0.9297087,1.1369256,0.18364526,0.30344412,0.009170636,0.029707147,0.062920354,0.02739358,0.022086686,0.009931811,0.008720927,0.015901763,0.038910974,0.022369916,0.0063733472,0.00681145,0.009116909,0.012844223,0.023587145,0.013163561,0.0077770813,0.007844921,14.426164,3.462767,4.919556,6.0160446,0.9717594,0.95977813,0.0009383477,0.010932418,0.015234092,0.012751162,0.008019721,0.0018840679,0.0059925113,0.014734025,0.02730371,0.015960142,0.0038086846,0.0041109277,0.009748552,0.019325284,0.027867116,0.014696626,0.008188651,0.008316379,5,2,0
9.383903,1.6079141,-1.6394781,2.3277054,0.59408396,0.9159115,0.0046297987,0.017221484,0.07353113,0.056160003,0.033851992,0.009216734,0.014410818,0.013351575,0.05289989,0.054809224,0.013928937,0.014615697,0.014681612,0.014153077,0.039428193,0.040513627,0.019159704,0.014896093,27.160686,4.7317457,5.448128,7.2060103,1.7157222,1.5123173,0.0013190563,0.010631248,0.011625085,0.013440469,0.010511843,0.0014553918,0.004332914,0.007066667,0.027502423,0.023153625,0.0043081287,0.004663151,0.014166151,0.011550077,0.034262214,0.028237378,0.012815883,0.012786354,6,2,0
25.767612,3.1342802,-1.740067,3.6008055,1.6084541,1.0841815,0.007474512,0.0071348227,0.06669039,0.09843164,0.03940881,0.0061559062,0.01355147,0.011763486,0.045956343,0.08859529,0.0202901,0.016001685,0.010385395,0.01413144,0.036887895,0.06417534,0.025116323,0.011931185,41.55024,5.0893507,3.016168,5.9063106,2.5939791,1.7197632,0.0034348574,0.0041628606,0.011690324,0.020312427,0.011200125,0.0027668744,0.0068241116,0.006193089,0.023192829,0.01576689,0.008392643,0.009150966,0.009668935,0.012289249,0.025813092,0.03236005,0.015469729,0.01051188,7,2,0
28.951694,3.4045722,-1.7483302,3.839104,1.8121848,1.9317118,0.0065373387,0.010229575,0.06631603,0.14245474,0.052245885,0.006495718,0.022115558,0.014572763,0.063284494,0.0995528,0.032214012,0.018848635,0.023554076,0.022127831,0.058469933,0.08194383,0.039655473,0.02252771,43.04573,5.087036,2.7616065,5.7804356,2.6946173,1.8675703,0.0028287636,0.0028656875,0.008622026,0.024846831,0.010238993,0.0029594128,0.0095705185,0.010167096,0.019036042,0.033254016,0.020078035,0.009011032,0.012823681,0.013084083,0.027129317,0.03904181,0.021844637,0.012851282,8,2,0
91.09163,13.372307,-10.50072,17.09471,5.6349897,0.2816572,0.005505054,0.01916331,0.050802376,0.04447588,0.041697036,0.013929812,0.01892579,0.026292488,0.042109884,0.050605193,0.034741122,0.024963576,0.015696479,0.0210961,0.017150162,0.036049217,0.020751072,0.019490281,3.0073116,1.4013333,4.115209,3.9690318,0.0773192,0.3670107,0.0022775389,0.0013204893,0.007931469,0.017918384,0.005448712,0.002563424,0.007715436,0.010280012,0.013489732,0.027109344,0.012038223,0.008171808,0.011349302,0.0116741145,0.01536683,0.023430932,0.01665347,0.011024609,9,2,0
