mean_L,mean_a,mean_b,mean_C,mean_h,mean_gradL,mean_gabor_0,mean_gabor_1,mean_gabor_2,mean_gabor_3,mean_gabor_4,mean_gabor_5,mean_gabor_6,mean_gabor_7,mean_gabor_8,mean_gabor_9,mean_gabor_10,mean_gabor_11,mean_gabor_12,mean_gabor_13,mean_gabor_14,mean_gabor_15,mean_gabor_16,mean_gabor_17,std_L,std_a,std_b,std_C,std_h,std_gradL,std_gabor_0,std_gabor_1,std_gabor_2,std_gabor_3,std_gabor_4,std_gabor_5,std_gabor_6,std_gabor_7,std_gabor_8,std_gabor_9,std_gabor_10,std_gabor_11,std_gabor_12,std_gabor_13,std_gabor_14,std_gabor_15,std_gabor_16,std_gabor_17,superpixel,cluster,in_RBC
0.0,0.0,0.0,0.0,0.0,0.0,9.0904796e-05,0.00012887148,0.00014650472,0.00015505249,8.6796616e-05,7.426886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.966912e-05,0.0001649188,0.00019450035,0.00011147308,9.308755e-05,7.416926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00016876505,0.00069862354,0.0010135019,0.0006335831,0.00029971512,0.0001608757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84109e-05,0.0005626068,0.0009146542,0.00029394124,0.00017344355,7.386401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00041585712,0.0018679083,0.0038586673,0.0015457661,0.0005111687,0.00043459976,1.5560576e-07,0.0,0.0,1.7530817e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024831388,0.0010714049,0.0027132267,0.0005061794,0.0002738496,0.0002467537,5.3791933e-07,0.0,0.0,6.2066323e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00054464175,0.0037853164,0.010808149,0.0021772357,0.0013801141,0.0014142757,3.7397062e-06,7.994449e-06,8.554431e-06,1.2249302e-05,6.7337423e-06,6.2798545e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000201946,0.001637039,0.005920176,0.0009561458,0.0007154398,0.00031268905,5.3881877e-06,2.1318074e-05,2.3283552e-05,2.365553e-05,1.7190414e-05,1.5661744e-05,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0014042717,0.0072849416,0.023540413,0.004540005,0.0037109586,0.0022148495,3.4603232e-05,0.00019920008,0.00035609602,0.00013703728,7.756249e-05,7.7697e-05,6.613283e-07,0.0,0.0,6.613283e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006804112,0.002876609,0.010253695,0.0024440563,0.0025168986,0.0006811042,4.0127157e-05,0.0003042623,0.0006315372,0.00015307586,0.00010719242,0.00012306706,2.2014228e-06,0.0,0.0,2.2014228e-06,0.0,0.0,4,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0030138842,0.012056577,0.04285609,0.0149553055,0.0111699635,0.0039234874,0.00034238913,0.0012077846,0.0035886734,0.0011844711,0.00039484733,0.00037692735,4.2047723e-05,5.5534503e-05,0.00010998542,8.83604e-05,4.9840037e-05,4.9165876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00076465233,0.003970876,0.013971182,0.0039734817,0.006492533,0.0014014433,0.00042808257,0.00133341,0.0043671685,0.0012262381,0.00033009448,0.00040961467,9.086898e-05,0.00013308189,0.0003259285,0.00019096295,0.00010667139,0.000113905684,5,0,0
8.315011,1.1324937,-0.5306244,1.2506415,0.5313652,0.54840165,0.0024451688,0.021561554,0.087293096,0.027614413,0.015033307,0.0043554776,0.0013743816,0.010171729,0.050850682,0.016797036,0.0025787202,0.0016483036,0.002136746,0.0061244247,0.033843055,0.011657926,0.0018669876,0.0040815505,26.294373,3.5812593,1.6779817,3.9548752,1.6803243,1.2800975,0.0013040267,0.007147189,0.025694482,0.007006088,0.009902884,0.0016175152,0.001673662,0.00942641,0.042659733,0.013760458,0.0031704062,0.0020606394,0.0033040522,0.008186045,0.044140555,0.015366552,0.0034284394,0.005540218,6,2,0
19.143862,2.6073687,-1.2216702,2.8793838,1.2233757,1.2625992,0.0063350573,0.02097695,0.100617,0.036852278,0.026818663,0.004214877,0.0029181887,0.01716893,0.078527555,0.029719142,0.0041757054,0.0028569077,0.0031679608,0.012796227,0.0641327,0.022012573,0.0026069388,0.0063630566,37.208977,5.0678144,2.3744998,5.596516,2.3778148,1.6943908,0.002587556,0.005741428,0.019458523,0.012407576,0.018288018,0.0024349259,0.002554762,0.008550063,0.040340044,0.0143810995,0.0030260358,0.0020903249,0.0023273649,0.009647759,0.04846696,0.016193802,0.002272504,0.004394654,7,2,0
15.679734,2.1355593,-1.000606,2.3583524,1.002003,1.437376,0.0055688648,0.010739304,0.093176015,0.104287215,0.05570901,0.0060467133,0.016792228,0.011869657,0.07009913,0.062487423,0.017655082,0.014267013,0.018579252,0.021410542,0.05628623,0.053042,0.02636357,0.021639226,34.471653,4.694994,2.1998167,5.184801,2.2028878,1.8022864,0.0021369348,0.004230011,0.009921408,0.030358294,0.01479637,0.00080317387,0.0035248897,0.0068405084,0.02204656,0.017390607,0.008119458,0.0034022494,0.007849433,0.009314454,0.029670082,0.026310297,0.014051969,0.00922336,8,2,0
29.399502,4.0041738,-1.8761362,4.421911,1.8787555,2.4567714,0.0034842358,0.0056546214,0.071377024,0.14709342,0.0567475,0.0032606535,0.029911837,0.014401318,0.07305702,0.11612063,0.036990553,0.021912511,0.025201539,0.02364266,0.06813451,0.098291755,0.04681739,0.022124048,42.716488,5.8179297,2.7259624,6.4248877,2.7297683,1.8419682,0.0011116096,0.0016798443,0.010899973,0.017530477,0.005757106,0.0018077675,0.0060389373,0.009507261,0.0075447224,0.03830464,0.02186433,0.0061435136,0.009351446,0.009585784,0.019281743,0.04185963,0.018391214,0.010764232,9,2,0
