mean_L,mean_a,mean_b,mean_C,mean_h,mean_gradL,mean_gabor_0,mean_gabor_1,mean_gabor_2,mean_gabor_3,mean_gabor_4,mean_gabor_5,mean_gabor_6,mean_gabor_7,mean_gabor_8,mean_gabor_9,mean_gabor_10,mean_gabor_11,mean_gabor_12,mean_gabor_13,mean_gabor_14,mean_gabor_15,mean_gabor_16,mean_gabor_17,std_L,std_a,std_b,std_C,std_h,std_gradL,std_gabor_0,std_gabor_1,std_gabor_2,std_gabor_3,std_gabor_4,std_gabor_5,std_gabor_6,std_gabor_7,std_gabor_8,std_gabor_9,std_gabor_10,std_gabor_11,std_gabor_12,std_gabor_13,std_gabor_14,std_gabor_15,std_gabor_16,std_gabor_17,superpixel,cluster,in_RBC
0.0,0.0,0.0,0.0,0.0,0.0,0.002519315,0.008765899,0.005950555,0.0031001153,0.0028420386,0.004532514,1.2163669e-05,1.0082953e-05,9.429692e-06,8.633158e-06,7.435083e-06,7.961536e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012718576,0.0031959508,0.0022304975,0.00074624363,0.0008902307,0.0007171871,2.0840964e-05,2.411228e-05,2.2081358e-05,1.359819e-05,1.6267273e-05,1.7838138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0073845927,0.019821184,0.018362852,0.0052501084,0.0069967406,0.0073745013,0.00013817516,0.0007123366,0.0007059494,0.00013849828,9.816518e-05,9.724284e-05,3.0428137e-06,2.1841608e-06,2.1841608e-06,3.006748e-06,2.1841608e-06,2.1841608e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0018316502,0.006505719,0.0063297963,0.0017119732,0.003692413,0.0025517473,0.00011031202,0.0009420137,0.0009375648,0.00010901429,0.00012255926,0.00012317803,6.4871474e-06,8.459218e-06,8.459218e-06,6.3726966e-06,8.459218e-06,8.459218e-06,1,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.010242754,0.037453193,0.05036743,0.011908683,0.019497294,0.013422545,0.002360122,0.009984467,0.016485272,0.0035562867,0.0018031165,0.0021710657,0.0012361646,0.0027490158,0.004374262,0.0012883855,0.00091024215,0.0009113208,0.0,0.0,0.0,0.0,0.0,0.0,0.0020713094,0.0105864825,0.014411336,0.005529153,0.009963293,0.0042418432,0.0020710246,0.009197571,0.015418199,0.0036014656,0.0018361866,0.0019546305,0.0022633118,0.0047265845,0.007906799,0.002497398,0.0016304513,0.0016684425,2,0,0
28.549393,3.7565458,-2.5980337,4.5685425,1.7740082,1.5504739,0.0049697184,0.03391067,0.088055916,0.05926428,0.048896696,0.013695741,0.010549488,0.025970932,0.08554936,0.04076652,0.023151433,0.010345719,0.016555252,0.023410793,0.076165736,0.035203196,0.021908108,0.016718801,42.353497,5.607193,3.8658035,6.809911,2.6313097,1.6155698,0.0023481003,0.013247289,0.013314032,0.022080984,0.019341089,0.0049132397,0.00828952,0.011215087,0.027215429,0.033870142,0.023478547,0.006817273,0.014240188,0.014620503,0.03710223,0.035807487,0.024921844,0.01178422,3,2,0
90.00602,15.368027,-10.794376,18.784483,5.669688,0.1371728,0.007993445,0.0141428225,0.036252104,0.037337158,0.028921058,0.013911403,0.013154662,0.01384394,0.024666132,0.02878705,0.022060066,0.016936779,0.013993136,0.014117354,0.01572307,0.015737098,0.015787482,0.0115913795,0.94972163,1.431783,0.70675147,1.545145,0.021183455,0.26366496,0.00081687147,0.002259004,0.009010421,0.010909232,0.0076880697,0.0014872162,0.00889478,0.009476024,0.016321281,0.019675352,0.013165344,0.008260157,0.012187477,0.012385301,0.015721723,0.018833142,0.014828816,0.01184562,4,2,0
88.41768,13.866562,-9.960753,17.084023,5.660477,0.055666864,0.00463903,0.006285919,0.013641444,0.011025301,0.012516946,0.007867325,0.002082018,0.0022860426,0.0027925298,0.0020581144,0.002818981,0.001631714,0.0022096413,0.0022858386,0.0022483694,0.002599648,0.0027520554,0.0022650524,0.6388359,0.5277184,0.64506763,0.5735677,0.035226397,0.025353167,0.0012396451,0.0020347687,0.004547298,0.0044471174,0.0037101533,0.0023493343,0.0011297355,0.0008708463,0.0010977631,0.0011049866,0.0017109539,0.00062468747,0.00083742035,0.0011326199,0.0004744441,0.0010755719,0.0012358935,0.00092526583,5,0,0
88.86812,13.39231,-8.896712,16.092934,5.696232,0.07436588,0.002844151,0.0028301652,0.0045939884,0.0029020905,0.0051462976,0.0016512865,0.0016437909,0.0026498388,0.003452851,0.0025335543,0.0035388635,0.002063997,0.0016110314,0.002504402,0.0031010841,0.0020173064,0.0026432546,0.002428133,1.5668082,0.7411015,0.560921,0.621959,0.042615335,0.043488946,0.00029431685,0.00081807835,0.0014422949,0.00064535305,0.0013485919,0.0009473509,0.0007256835,0.0011458538,0.00160009,0.0013736436,0.0018919803,0.0008547108,0.000634681,0.0010692152,0.0010206989,0.00089764566,0.0013997875,0.0011199439,6,0,0
89.997284,12.9854355,-8.054276,15.294298,5.726186,0.08946665,0.0021900132,0.005433946,0.0097839255,0.008831439,0.009789351,0.0030531134,0.0019905053,0.0020047172,0.0043624146,0.0015377232,0.0053688674,0.0034580552,0.0015459728,0.0029428084,0.0041050846,0.0024456636,0.0058748326,0.0035867323,1.2179866,0.96426046,0.3114743,0.777258,0.04268508,0.045135923,0.00069321826,0.002045361,0.0031923202,0.0038338015,0.0036638745,0.001694812,0.0012868196,0.0009450375,0.0015731768,0.0007830713,0.001151355,0.0011689585,0.00048042185,0.0009799657,0.0015138114,0.0011264237,0.001923733,0.0015859142,7,0,0
89.629,12.172441,-8.673311,15.020246,5.661435,0.09156482,0.0073742783,0.012165656,0.025883183,0.0371153,0.029528627,0.011812112,0.012809242,0.013416385,0.021212922,0.019930502,0.023193067,0.013013624,0.009616787,0.009922365,0.01231283,0.010294025,0.0113247,0.007985682,1.7500527,1.4097055,1.1185561,1.0125883,0.09987595,0.053451274,0.0017591207,0.0016604014,0.0075683654,0.013718471,0.008593317,0.0030052462,0.008172208,0.009808834,0.013109582,0.018559812,0.015024177,0.008578236,0.010013532,0.010386612,0.012143223,0.013349376,0.0117211575,0.009029618,8,2,0
65.659966,6.742035,-5.728436,8.85666,3.9852326,1.7028983,0.007947202,0.011029654,0.05209624,0.09256661,0.05960486,0.013248374,0.028982189,0.025141697,0.05754044,0.112344794,0.074795604,0.017575705,0.0390636,0.03626615,0.06810639,0.10000585,0.08050586,0.028327864,41.586044,4.340507,3.7070045,5.693107,2.5207853,1.4540608,0.001594707,0.002408856,0.006737959,0.0150361145,0.0075068655,0.002123828,0.0037116515,0.0063826693,0.011828327,0.023229843,0.00701381,0.010452383,0.009167376,0.010033603,0.02087281,0.028050639,0.018710872,0.013318072,9,2,0
27.141258,2.0630372,-2.0133998,2.8908575,1.6067839,2.2835147,0.003063089,0.0045414004,0.066002555,0.12308342,0.086253315,0.007866082,0.014786386,0.009672572,0.030041544,0.07568003,0.079943165,0.010111752,0.030498134,0.028270246,0.029913807,0.06182232,0.06816425,0.016785488,42.306923,3.250508,3.1661685,4.5324683,2.5043101,1.7492521,0.0004959202,0.0014568241,0.007881826,0.0083442265,0.007575628,0.0020155315,0.009656358,0.0055340086,0.01817398,0.03155887,0.010219997,0.0031321775,0.0051034684,0.0086184,0.008316242,0.016064411,0.019629873,0.007817417,10,2,0
7.1116204,0.4132069,-0.5317729,0.67416567,0.4136028,0.83104545,0.0033642626,0.008451905,0.054378286,0.071210966,0.09449421,0.016505297,0.004640159,0.005335613,0.011074811,0.042930253,0.06807767,0.010056615,0.013940909,0.016705899,0.011221588,0.029783733,0.049736235,0.0099539645,24.635426,1.4318249,1.8562227,2.3440793,1.4328202,1.4947248,0.0019978683,0.0017259835,0.012911932,0.02145963,0.0099941185,0.0034541013,0.0016865241,0.0018725379,0.0064242734,0.014637948,0.025146006,0.004994762,0.010668197,0.012231213,0.009524851,0.021946326,0.033253256,0.0070012966,11,2,0
17.858587,1.421443,-1.298308,1.9269361,1.0544857,1.2077261,0.0059405454,0.0057037896,0.022571623,0.025222583,0.09545649,0.0252549,0.005953614,0.00471924,0.0059212213,0.01886911,0.07083465,0.020739492,0.009154185,0.010624473,0.008218702,0.015425384,0.056527607,0.017688826,36.820553,3.0156202,2.7108724,4.0541105,2.1739585,1.6493937,0.0008168208,0.002794744,0.013724917,0.011023266,0.019909857,0.006122,0.0042993333,0.0025375609,0.0028807174,0.013717127,0.04079465,0.012444817,0.009062162,0.00885239,0.008181306,0.01597627,0.04846908,0.016186237,12,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0023861954,0.0051036123,0.019005619,0.012458555,0.04784042,0.013112182,0.00067637005,0.0006146031,0.00084343716,0.001246585,0.0052112592,0.0014249916,5.886382e-05,8.173831e-05,8.562158e-05,0.00010233423,0.00016267765,8.514966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0012054429,0.0019999528,0.008268494,0.0027087305,0.011853336,0.0035089494,0.0005018907,0.00046467676,0.0006189703,0.00092704844,0.0050351312,0.0010912655,0.00010513054,0.00017673969,0.00017400003,0.0001610013,0.000399598,0.00015552156,13,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0006843086,0.0025177845,0.007406468,0.007636905,0.026713423,0.007992767,0.0001042513,8.256407e-05,9.495528e-05,0.0002309873,0.0005746313,0.00028982546,1.7022413e-06,0.0,0.0,2.8610887e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035589247,0.00071034016,0.003982268,0.0025581182,0.00903357,0.002857638,0.00013292173,7.613697e-05,9.300797e-05,0.00022007605,0.0008440516,0.00035861979,4.3354826e-06,0.0,0.0,8.273802e-06,0.0,0.0,14,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0013380845,0.0014555528,0.0023146688,0.00253555,0.012228712,0.005128006,8.998486e-06,7.0139895e-06,1.0116353e-05,2.7021108e-05,1.9991929e-05,1.5261017e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033122956,0.00035709993,0.0016391728,0.0015279548,0.0052409926,0.0022284584,1.4361392e-05,1.0307616e-05,1.6748972e-05,4.328902e-05,4.5827186e-05,3.164545e-05,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0007143127,0.00040542116,0.0007157313,0.0011391098,0.004294026,0.002726314,5.4573184e-07,0.0,0.0,7.9657593e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026303122,0.00022885884,0.00041850688,0.00040782415,0.0023312354,0.0013968502,1.3004918e-06,0.0,0.0,2.143725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00030015968,0.00021607584,0.00026488738,0.00046696747,0.0010108721,0.0008851704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.817712e-05,7.030991e-05,9.57646e-05,0.00014967675,0.0007343148,0.0006011616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00010696938,7.484551e-05,7.4442694e-05,0.00011730949,0.00013759489,0.00013916324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4890094e-05,5.6864716e-05,5.660273e-05,5.552893e-05,0.00014480263,0.00014494636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.8298364e-05,4.765507e-06,4.7662757e-06,1.832713e-05,5.195948e-06,5.195245e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6149446e-05,9.2992095e-06,9.3014305e-06,1.6180773e-05,1.0526107e-05,1.0524055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0
88.54625,17.132215,-10.603072,20.162275,5.7267356,0.11537311,0.0028968684,0.01269077,0.0531151,0.049041368,0.032240696,0.007195383,0.0077809654,0.0067170863,0.030545823,0.032141436,0.016712252,0.011578487,0.008713824,0.0090022385,0.014333136,0.016570745,0.0126011195,0.008768863,1.6017519,1.8534787,0.80879897,1.8735608,0.037945375,0.045454748,0.0011162929,0.0033721605,0.013376595,0.01453486,0.009640314,0.0028369627,0.006529057,0.005552295,0.022786306,0.026494417,0.014440127,0.0059654796,0.005954314,0.008013838,0.017959677,0.02255595,0.014023178,0.0072876723,20,2,0
88.79161,15.60092,-9.689182,18.370993,5.7260284,0.10437139,0.0043572774,0.021927426,0.08247551,0.0548035,0.033880696,0.004852782,0.005734669,0.0110449195,0.058202572,0.021480486,0.006535758,0.004506289,0.006939521,0.007999664,0.032978505,0.011156018,0.0042409413,0.00664187,1.6872152,1.4131305,0.5825089,1.4532146,0.025983974,0.061538324,0.0008225361,0.006916796,0.012474502,0.011957943,0.008847731,0.0015616079,0.0024429583,0.007744176,0.02761965,0.014909134,0.004402554,0.0016215236,0.0028269752,0.006681809,0.026859837,0.008547144,0.0030453703,0.004085233,21,2,0
90.4153,14.262175,-9.683801,17.261446,5.6868377,0.08135538,0.006516849,0.0058210916,0.02813221,0.05025045,0.03478854,0.010294119,0.006681609,0.010651668,0.012212875,0.02166144,0.019333312,0.005861954,0.005058188,0.005866365,0.0063960105,0.008516288,0.00682839,0.003651814,1.4508523,0.8551315,0.9057939,0.8830835,0.051284272,0.056444075,0.0012108554,0.0023171979,0.006486737,0.014136499,0.010502185,0.0026016873,0.005001198,0.006025727,0.010846264,0.018025069,0.012786333,0.0045756656,0.0038175567,0.00518068,0.0067322594,0.00914616,0.00595043,0.0025600393,22,2,0
90.04069,12.239165,-9.710703,15.631538,5.61081,0.10125327,0.0035239072,0.004428251,0.037613116,0.07851962,0.056850027,0.0072002904,0.011143933,0.008013831,0.0073417895,0.037764903,0.033177137,0.0033046696,0.0070275753,0.00814295,0.009579096,0.016297566,0.014555181,0.0058758575,1.4465593,1.6155094,1.0876741,1.8822733,0.03264716,0.041955937,0.0013685757,0.0009536928,0.00866815,0.018031657,0.012184445,0.0020115185,0.005476753,0.004860282,0.007448659,0.02573685,0.019793656,0.0013534015,0.006049849,0.0073499777,0.009175049,0.017511556,0.015803086,0.0048709367,23,2,0
91.69322,9.663402,-9.507987,13.571234,5.5033107,0.17612368,0.0022757624,0.0027470407,0.03529957,0.083832994,0.080247164,0.0077680596,0.0069281934,0.004822344,0.0045922687,0.039443783,0.048438877,0.007387546,0.011733185,0.013846524,0.011916665,0.021859244,0.026917044,0.0075343265,1.813521,1.678998,1.2844665,2.0183225,0.04521082,0.27518702,0.00047265063,0.0007362978,0.009828373,0.01707941,0.011476055,0.0023899702,0.0040379562,0.0024196627,0.0030388203,0.018450055,0.02246966,0.0030457934,0.007957117,0.0094787,0.00899055,0.018955113,0.021721486,0.006408649,24,2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0068268036,0.020974033,0.00981361,0.006498838,0.0021385003,0.008532532,0.00022958186,0.00035294372,0.00017946071,8.349936e-05,7.8018595e-05,0.0001124125,6.172649e-07,0.0,0.0,5.0547663e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024751269,0.006746218,0.003601798,0.0013496339,0.0009756416,0.0029823063,0.00027334786,0.0005521951,0.00024082305,0.000103065395,0.00010146877,0.0001300485,2.0464372e-06,0.0,0.0,1.6215646e-06,0.0,0.0,25,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.015965847,0.046147138,0.032303404,0.0114492085,0.0034814887,0.006397295,0.003219186,0.01242237,0.00876956,0.0020910804,0.0013138136,0.0014872673,0.00060403114,0.002375723,0.0018949758,0.00053691986,0.00042752214,0.00046345853,0.0,0.0,0.0,0.0,0.0,0.0,0.0041003847,0.011940021,0.010279012,0.0024085946,0.0011695944,0.0011551606,0.0029994568,0.011355183,0.008066979,0.0019042656,0.0012240304,0.0013578348,0.0011363969,0.0043612197,0.0033611662,0.0010362373,0.0007187861,0.0008024398,26,0,0
87.51141,17.732103,-10.645117,20.692213,5.7415104,0.102869175,0.005056643,0.007553157,0.021924559,0.02184999,0.014428542,0.006854362,0.0031184813,0.0025969197,0.0054211444,0.004465862,0.0068467855,0.005537725,0.0031199185,0.0032360456,0.0027344218,0.0016547407,0.0048134946,0.0038970304,1.6312088,1.789891,0.9775542,1.9332684,0.031174734,0.044003733,0.0010207087,0.0022632855,0.007535193,0.007311665,0.0043973415,0.0023922222,0.0019149351,0.0012279558,0.0033219904,0.0044623073,0.0028645445,0.0020520524,0.0013395308,0.0017042807,0.0013589144,0.00066572183,0.0019237695,0.001146218,27,0,0
87.88942,13.7391615,-8.752668,16.293413,5.715506,0.056632888,0.0026736946,0.005169292,0.0072941263,0.0074509443,0.004615785,0.006517311,0.0019115072,0.00243101,0.0020349557,0.0015351594,0.0034102434,0.0024778063,0.002338931,0.002381594,0.0022084792,0.0018984065,0.0035527197,0.002431212,1.0150911,0.84235835,0.45755318,0.90410846,0.019634085,0.023652507,0.0009836684,0.00035385913,0.0029483887,0.003215338,0.0024846657,0.0012911108,0.0010880858,0.000769712,0.0011482808,0.0006006457,0.001503101,0.0008995077,0.0009611816,0.0008360504,0.0010117359,0.0008701379,0.0014154827,0.0011253664,28,0,0
88.86373,14.475154,-8.160059,16.624502,5.7695303,0.04325808,0.0021266185,0.0045259646,0.002085683,0.0026128131,0.0015403922,0.003630165,0.0017903191,0.0019961717,0.002954254,0.0021484033,0.0024572415,0.002172328,0.002041471,0.002283422,0.0028628644,0.0020783865,0.0025939264,0.002564393,0.7550108,0.62225634,0.4437316,0.5715869,0.030713933,0.020700714,0.00027451172,0.00032282298,0.0010142052,0.00073193334,0.00079925323,0.00063364505,0.000797133,0.0006564774,0.00080337416,0.00035327027,0.0006607438,0.0004997635,0.00091404596,0.0007134782,0.0012536594,0.00072246254,0.0011589968,0.0012212008,29,0,0
88.88394,15.251256,-7.0743456,16.82527,5.8490725,0.051504396,0.0011525553,0.0055799787,0.0034822067,0.0065397597,0.0036183558,0.003040976,0.0015855026,0.0023473566,0.0022438627,0.002340158,0.0020714877,0.002238282,0.0016630999,0.0022743486,0.0027392062,0.002220935,0.0031644558,0.0022862048,0.820536,0.4681457,0.6687043,0.47307393,0.03965715,0.018609267,0.00048824804,0.0009805623,0.0020295735,0.00281498,0.0021428168,0.00040487334,0.00078262616,0.00072942284,0.0007235496,0.0006616554,0.0011335849,0.0014073069,0.0007606677,0.0004930795,0.0010856979,0.0010080393,0.001214423,0.0010087352,30,0,0
89.58568,15.301132,-7.0481873,16.878033,5.852518,0.0485724,0.0040437765,0.0062795854,0.013252449,0.021067346,0.013985616,0.005079072,0.0024206834,0.0029482378,0.004417072,0.0033355993,0.006195854,0.004707927,0.0018699695,0.002404736,0.002679789,0.002103971,0.0031926008,0.0028209095,0.75791526,0.40522224,1.0640997,0.47967055,0.06080308,0.02848893,0.0014119113,0.0020798766,0.0040276535,0.0071765925,0.0058283573,0.0023218186,0.0013491898,0.0015940646,0.0027004913,0.0017619338,0.0029252395,0.0011307945,0.00071748055,0.0005425719,0.0008611864,0.00080867956,0.0014272735,0.001123029,31,0,0
