mean_L,mean_a,mean_b,mean_C,mean_h,mean_gradL,mean_gabor_0,mean_gabor_1,mean_gabor_2,mean_gabor_3,mean_gabor_4,mean_gabor_5,mean_gabor_6,mean_gabor_7,mean_gabor_8,mean_gabor_9,mean_gabor_10,mean_gabor_11,mean_gabor_12,mean_gabor_13,mean_gabor_14,mean_gabor_15,mean_gabor_16,mean_gabor_17,std_L,std_a,std_b,std_C,std_h,std_gradL,std_gabor_0,std_gabor_1,std_gabor_2,std_gabor_3,std_gabor_4,std_gabor_5,std_gabor_6,std_gabor_7,std_gabor_8,std_gabor_9,std_gabor_10,std_gabor_11,std_gabor_12,std_gabor_13,std_gabor_14,std_gabor_15,std_gabor_16,std_gabor_17,superpixel,cluster,in_RBC
0.0,0.0,0.0,0.0,0.0,0.32886127,0.0368917,0.030225877,0.06241299,0.062387556,0.045142084,0.018551284,0.009941496,0.0344217,0.053601902,0.017545464,0.020488895,0.013029594,0.008515863,0.02546859,0.03634642,0.012004388,0.010070888,0.008610489,0.0,0.0,0.0,0.0,0.0,0.77680707,0.00840763,0.010314612,0.010513432,0.017047005,0.0090254145,0.009712636,0.006315169,0.018185431,0.021069359,0.020281594,0.016506337,0.011287628,0.0077774297,0.019929115,0.024110397,0.012555137,0.008960454,0.008608001,0,2,0
18.89019,4.1491375,-0.014209205,4.163678,0.2854171,2.0241768,0.012382752,0.022006704,0.06225673,0.09074944,0.047741715,0.012211013,0.020273406,0.02040288,0.072633184,0.11170191,0.040247954,0.016027741,0.027531995,0.021644397,0.074519284,0.10177753,0.042995784,0.021456573,34.834766,7.677337,0.73310083,7.704432,1.2735323,1.540097,0.008041413,0.007693501,0.015107839,0.01557879,0.0068395426,0.0024119024,0.008793363,0.012101192,0.01469139,0.0474027,0.01720471,0.009014584,0.011288182,0.013328866,0.014500238,0.05979994,0.023100544,0.011680151,1,2,0
85.86297,13.845586,4.1817937,14.556963,0.30604032,0.99192965,0.016882118,0.016781626,0.039215658,0.05364752,0.032791007,0.014326424,0.022375604,0.030258754,0.0548563,0.094588704,0.053161066,0.025784105,0.027664382,0.030697092,0.05041572,0.08936311,0.04907102,0.026762616,3.5197413,2.195612,1.0797503,1.80804,0.12266699,0.94706297,0.0024488242,0.0026779263,0.0016123205,0.0123173725,0.001408308,0.0023413522,0.010531695,0.0095019145,0.0070685926,0.018216781,0.0050981166,0.00864665,0.018301856,0.019004298,0.015759978,0.01576988,0.013826281,0.017938368,2,2,0
86.95574,15.890915,3.811643,16.469412,0.25589946,0.22138174,0.017585495,0.017956115,0.032075964,0.018155571,0.02802957,0.016139742,0.016728796,0.017823393,0.0279577,0.024348218,0.026455458,0.01682171,0.015572407,0.015349816,0.015764063,0.016041128,0.016391147,0.012428323,2.9927475,3.1458337,1.3407664,2.739008,0.13079672,0.12554747,0.0016588082,0.0017208657,0.0031208375,0.010416779,0.003149153,0.0015321618,0.008601366,0.010299788,0.0135371825,0.017721806,0.011956576,0.008922631,0.011540395,0.010864204,0.014199432,0.0146315405,0.013059862,0.01137246,3,2,0
85.233116,15.862503,2.4512608,16.133001,0.16709523,0.24983843,0.010104516,0.009717277,0.021493398,0.008001971,0.019796267,0.01024771,0.002505318,0.0030359,0.00618913,0.012670002,0.00548988,0.0016390249,0.0014523842,0.0022946652,0.004249492,0.0059220684,0.0031216687,0.0020637268,3.9891708,2.5051432,1.258524,2.2833138,0.103568956,0.15069658,0.0019044854,0.0021875182,0.0024756915,0.0034397577,0.0024905815,0.002223201,0.0012914853,0.00072440994,0.0017197566,0.002926715,0.0022557734,0.0005221911,8.429086e-05,0.00048221438,0.0019836018,0.0029723917,0.0018557584,0.00036983448,4,0,0
84.0865,14.55989,1.7804941,14.764045,1.1851639,0.23591298,0.0085555995,0.010012231,0.019952929,0.009285869,0.019785102,0.007810243,0.0028379485,0.0021684822,0.0056404434,0.013761667,0.0058395285,0.0036350554,0.0015174883,0.0021129474,0.002562308,0.006026558,0.0039355955,0.002630475,3.812749,2.385284,1.387161,2.1902852,2.270182,0.16850261,0.0010920964,0.0019386822,0.0019739338,0.0028949648,0.0024754184,0.0017714739,0.0017700222,0.0010890083,0.0020942998,0.0025715088,0.001700434,0.0014295655,0.0004730988,0.0008010554,0.0014998962,0.002877095,0.0013743964,0.00068492506,5,0,0
84.43495,13.251969,1.2031069,13.45517,2.2078044,0.28664237,0.013333774,0.015201899,0.02824721,0.0133324815,0.03058484,0.014532957,0.015857808,0.018926146,0.026365792,0.019669535,0.028404022,0.018537158,0.013027529,0.012703578,0.015586519,0.013181425,0.015583699,0.012847751,4.4763956,2.2444599,1.7351464,2.0171509,2.8480265,0.18573353,0.0011375513,0.0008381152,0.003363696,0.0089528775,0.003579503,0.001683637,0.007939538,0.008682104,0.011779487,0.013677634,0.013882805,0.009580988,0.01104162,0.0119662285,0.012569033,0.011486837,0.014704078,0.01129063,6,2,0
81.65011,14.180137,-0.10967434,14.367741,3.3938208,0.6536874,0.011561653,0.011269846,0.033244535,0.05272913,0.039569847,0.010770752,0.019860433,0.022273276,0.04431471,0.08300705,0.049710248,0.026573513,0.021008296,0.021518547,0.037662413,0.06932603,0.038673878,0.021431215,3.9052255,1.9139132,2.3003252,1.9002515,2.9939716,0.7360737,0.0017364059,0.0023422884,0.0028525714,0.017315641,0.0031412828,0.004073748,0.007610821,0.008405125,0.010247876,0.026168179,0.01048285,0.008532981,0.014540169,0.01527141,0.016773662,0.02811408,0.019205682,0.017757425,7,2,0
43.380577,5.3594966,2.0436747,5.7929883,0.18260074,1.8979733,0.010823044,0.007892877,0.041121274,0.08902139,0.04533935,0.007264528,0.024141032,0.023331802,0.050526027,0.15058133,0.060135957,0.025393793,0.0284239,0.019319806,0.062132366,0.14991403,0.07196088,0.019047214,43.393738,5.442831,2.3112202,5.8573236,0.20848921,1.5944835,0.0011468814,0.0023994476,0.0024975054,0.0217991,0.0029590928,0.0028323708,0.006159547,0.0067107263,0.016046075,0.021605654,0.008105844,0.006435844,0.011376259,0.013803849,0.015007327,0.035520144,0.01381172,0.015440905,8,2,0
23.340263,3.248631,1.3256943,3.5197885,0.1021823,2.1524706,0.0042846664,0.003745254,0.051967267,0.13079104,0.06635993,0.006423483,0.024012562,0.015342372,0.02768675,0.085094355,0.06741749,0.009363721,0.022695506,0.02227128,0.036253218,0.07077541,0.057123557,0.022697633,38.711338,5.404988,2.293145,5.8646884,0.1744171,1.7363328,0.0020131276,0.0016530618,0.0067169606,0.009289056,0.008781936,0.0011585837,0.0074568954,0.0040114936,0.016232153,0.035437576,0.011069777,0.0052603283,0.0076204594,0.008930075,0.009632465,0.020212937,0.018478246,0.007146,9,2,0
